ano,mes,cnae_divisao,saldo_nacional,fonte
2021,11,08,-11,novo
2021,11,09,244,novo
2021,11,10,-1623,novo
2021,11,11,616,novo
2021,11,12,76,novo
2021,11,13,-1125,novo
2021,11,14,1874,novo
2021,11,15,-160,novo
2021,11,16,-193,novo
2021,11,17,252,novo
2021,11,18,532,novo
2021,11,19,-5441,novo
2021,11,20,592,novo
2021,11,21,9,novo
2021,11,22,270,novo
2021,11,23,1125,novo
2021,11,24,476,novo
2021,11,25,1346,novo
2021,11,26,1005,novo
2021,11,27,-131,novo
2021,11,28,2285,novo
2021,11,29,39,novo
2021,11,30,-1230,novo
2021,11,31,526,novo
2021,11,32,-155,novo
2021,11,33,4875,novo
2021,11,35,-145,novo
2021,11,36,-607,novo
2021,11,37,126,novo
2021,11,38,2390,novo
2021,11,39,-27,novo
2021,11,41,5844,novo
2021,11,42,708,novo
2021,11,43,4883,novo
2021,11,45,5276,novo
2021,11,46,13965,novo
2021,11,47,120252,novo
2021,11,49,10456,novo
2021,11,50,445,novo
2021,11,51,349,novo
2021,11,52,6023,novo
2021,11,53,521,novo
2021,11,55,7293,novo
2021,11,56,28961,novo
2021,11,58,-29,novo
2021,11,59,428,novo
2021,11,60,-109,novo
2021,11,61,1474,novo
2021,11,62,7504,novo
2021,11,63,2787,novo
2021,11,64,3602,novo
2021,11,65,190,novo
2021,11,66,1738,novo
2021,11,68,1831,novo
2021,11,69,2458,novo
2021,11,70,2523,novo
2021,11,71,2853,novo
2021,11,72,259,novo
2021,11,73,2713,novo
2021,11,74,2528,novo
2021,11,75,496,novo
2021,11,77,2119,novo
2021,11,78,38869,novo
2021,11,79,1323,novo
2021,11,80,2687,novo
2021,11,81,11539,novo
2021,11,82,17271,novo
2021,11,84,117,novo
2021,11,85,2517,novo
2021,11,86,4577,novo
2021,11,87,480,novo
2021,11,88,2233,novo
2021,11,90,284,novo
2021,11,91,-180,novo
2021,11,92,10,novo
2021,11,93,2429,novo
2021,11,94,5035,novo
2021,11,95,535,novo
2021,11,96,2749,novo
2021,11,97,15,novo
2021,11,99,6,novo
2021,12,01,-23932,novo
2021,12,02,-1503,novo
2021,12,03,-759,novo
2021,12,05,-6,novo
2021,12,06,127,novo
2021,12,07,-953,novo
2021,12,08,-475,novo
2021,12,09,170,novo
2021,12,10,-13262,novo
2021,12,11,-7,novo
2021,12,12,-808,novo
2021,12,13,-5364,novo
2021,12,14,-12655,novo
2021,12,15,-10991,novo
2021,12,16,-3541,novo
2021,12,17,-1286,novo
2021,12,18,-1003,novo
2021,12,19,-4448,novo
2021,12,20,-1847,novo
2021,12,21,-671,novo
2021,12,22,-4842,novo
2021,12,23,-4162,novo
2021,12,24,-732,novo
2021,12,25,-5141,novo
2021,12,26,-959,novo
2021,12,27,-2534,novo
2021,12,28,-2347,novo
2021,12,29,-3816,novo
2021,12,30,-560,novo
2021,12,31,-4804,novo
2021,12,32,-2924,novo
2021,12,33,171,novo
2021,12,35,-578,novo
2021,12,36,401,novo
2021,12,37,65,novo
2021,12,38,-2650,novo
2021,12,39,20,novo
2021,12,41,-17828,novo
2021,12,42,-22616,novo
2021,12,43,-11269,novo
2021,12,45,-2617,novo
2021,12,46,482,novo
2021,12,47,11077,novo
2021,12,49,-12113,novo
2021,12,50,266,novo
2021,12,51,316,novo
2021,12,52,-493,novo
2021,12,53,-1,novo
2021,12,55,7131,novo
2021,12,56,12882,novo
2021,12,58,-412,novo
2021,12,59,1549,novo
2021,12,60,-8,novo
2021,12,61,137,novo
2021,12,62,3283,novo
2021,12,63,60,novo
2021,12,64,1711,novo
2021,12,65,-276,novo
2021,12,66,-56,novo
2021,12,68,-40,novo
2021,12,69,-3215,novo
2021,12,70,-1969,novo
2021,12,71,-1736,novo
2021,12,72,-592,novo
2021,12,73,-1240,novo
2021,12,74,926,novo
2021,12,75,110,novo
2021,12,77,140,novo
2021,12,78,-30843,novo
2021,12,79,574,novo
2021,12,80,4769,novo
2021,12,81,8413,novo
2021,12,82,1107,novo
2021,12,84,-18027,novo
2021,12,85,-62284,novo
2021,12,86,-2473,novo
2021,12,87,-544,novo
2021,12,88,-1104,novo
2021,12,90,159,novo
2021,12,91,39,novo
2021,12,92,8,novo
2021,12,93,670,novo
2021,12,94,-10931,novo
2021,12,95,-301,novo
2021,12,96,-27,novo
2021,12,97,6,novo
2021,12,99,-5,novo
2022,1,01,24175,novo
2022,1,02,798,novo
2022,1,03,203,novo
2022,1,05,45,novo
2022,1,06,56,novo
2022,1,07,-93,novo
2022,1,08,156,novo
2022,1,09,366,novo
2022,1,10,3892,novo
2022,1,11,-41,novo
2022,1,12,1981,novo
2022,1,13,2132,novo
2022,1,14,4212,novo
2022,1,15,6426,novo
2022,1,16,2176,novo
2022,1,17,1114,novo
2022,1,18,293,novo
2022,1,19,-2923,novo
2022,1,20,1389,novo
2022,1,21,1187,novo
2022,1,22,3405,novo
2022,1,23,1702,novo
2022,1,24,1587,novo
2022,1,25,2979,novo
2022,1,26,804,novo
2022,1,27,751,novo
2022,1,28,3594,novo
2022,1,29,3494,novo
2022,1,30,289,novo
2022,1,31,208,novo
2022,1,32,2153,novo
2022,1,33,6008,novo
2022,1,35,24,novo
2022,1,36,45,novo
2022,1,37,139,novo
2022,1,38,1766,novo
2022,1,39,25,novo
2022,1,41,16168,novo
2022,1,42,7966,novo
2022,1,43,12847,novo
2022,1,45,2969,novo
2022,1,46,7406,novo
2022,1,47,-70551,novo
2022,1,49,522,novo
2022,1,50,231,novo
2022,1,51,157,novo
2022,1,52,5275,novo
2022,1,53,-260,novo
2022,1,55,1319,novo
2022,1,56,473,novo
2022,1,58,218,novo
2022,1,59,-973,novo
2022,1,60,111,novo
2022,1,61,-232,novo
2022,1,62,6569,novo
2022,1,63,1675,novo
2022,1,64,2823,novo
2022,1,65,17,novo
2022,1,66,454,novo
2022,1,68,1034,novo
2022,1,69,5084,novo
2022,1,70,1504,novo
2022,1,71,4941,novo
2022,1,72,442,novo
2022,1,73,-225,novo
2022,1,74,860,novo
2022,1,75,167,novo
2022,1,77,2096,novo
2022,1,78,12874,novo
2022,1,79,504,novo
2022,1,80,3367,novo
2022,1,81,8827,novo
2022,1,82,6596,novo
2022,1,84,1260,novo
2022,1,85,11193,novo
2022,1,86,15247,novo
2022,1,87,619,novo
2022,1,88,1412,novo
2022,1,90,67,novo
2022,1,91,118,novo
2022,1,92,7,novo
2022,1,93,2648,novo
2022,1,94,2199,novo
2022,1,95,252,novo
2022,1,96,343,novo
2022,1,97,44,novo
2022,1,99,-3,novo
2022,2,01,15441,novo
2022,2,02,1985,novo
2022,2,03,28,novo
2022,2,05,16,novo
2022,2,06,83,novo
2022,2,07,171,novo
2022,2,08,829,novo
2022,2,09,808,novo
2022,2,10,-73,novo
2022,2,11,-548,novo
2022,2,12,4171,novo
2022,2,13,861,novo
2022,2,14,3707,novo
2022,2,15,7218,novo
2022,2,16,1125,novo
2022,2,17,1001,novo
2022,2,18,335,novo
2022,2,19,-543,novo
2022,2,20,1249,novo
2022,2,21,953,novo
2022,2,22,1720,novo
2022,2,23,2143,novo
2022,2,24,1657,novo
2022,2,25,2966,novo
2022,2,26,1047,novo
2022,2,27,301,novo
2022,2,28,2808,novo
2022,2,29,3605,novo
2022,2,30,388,novo
2022,2,31,-88,novo
2022,2,32,2031,novo
2022,2,33,691,novo
2022,2,35,-139,novo
2022,2,36,170,novo
2022,2,37,154,novo
2022,2,38,2324,novo
2022,2,39,28,novo
2022,2,41,19834,novo
2022,2,42,7212,novo
2022,2,43,12824,novo
2022,2,45,7354,novo
2022,2,46,11849,novo
2022,2,47,-6305,novo
2022,2,49,11780,novo
2022,2,50,246,novo
2022,2,51,450,novo
2022,2,52,1410,novo
2022,2,53,267,novo
2022,2,55,2234,novo
2022,2,56,18270,novo
2022,2,58,202,novo
2022,2,59,358,novo
2022,2,60,130,novo
2022,2,61,1114,novo
2022,2,62,4923,novo
2022,2,63,1252,novo
2022,2,64,2852,novo
2022,2,65,129,novo
2022,2,66,726,novo
2022,2,68,1369,novo
2022,2,69,2355,novo
2022,2,70,1432,novo
2022,2,71,6027,novo
2022,2,72,298,novo
2022,2,73,591,novo
2022,2,74,2706,novo
2022,2,75,253,novo
2022,2,77,3005,novo
2022,2,78,5404,novo
2022,2,79,870,novo
2022,2,80,-330,novo
2022,2,81,13118,novo
2022,2,82,8543,novo
2022,2,84,11520,novo
2022,2,85,66942,novo
2022,2,86,17726,novo
2022,2,87,2439,novo
2022,2,88,3370,novo
2022,2,90,215,novo
2022,2,91,19,novo
2022,2,92,0,novo
2022,2,93,2650,novo
2022,2,94,16394,novo
2022,2,95,362,novo
2022,2,96,1485,novo
2022,2,97,0,novo
2022,2,99,10,novo
2022,3,01,-17273,novo
2022,3,02,1169,novo
2022,3,03,150,novo
2022,3,05,19,novo
2022,3,06,148,novo
2022,3,07,-190,novo
2022,3,08,682,novo
2022,3,09,268,novo
2022,3,10,-10787,novo
2022,3,11,-604,novo
2022,3,12,4464,novo
2022,3,13,-918,novo
2022,3,14,406,novo
2022,3,15,4833,novo
2022,3,16,837,novo
2022,3,17,93,novo
2022,3,18,-514,novo
2022,3,19,2750,novo
2022,3,20,886,novo
2022,3,21,539,novo
2022,3,22,37,novo
2022,3,23,818,novo
2022,3,24,1290,novo
2022,3,25,653,novo
2022,3,26,-79,novo
2022,3,27,-193,novo
2022,3,28,1331,novo
2022,3,29,1831,novo
2022,3,30,211,novo
2022,3,31,83,novo
2022,3,32,257,novo
2022,3,33,3703,novo
2022,3,35,203,novo
2022,3,36,-271,novo
2022,3,37,242,novo
2022,3,38,1843,novo
2022,3,39,6,novo
2022,3,41,11986,novo
2022,3,42,3444,novo
2022,3,43,9596,novo
2022,3,45,3883,novo
2022,3,46,8054,novo
2022,3,47,-11470,novo
2022,3,49,13872,novo
2022,3,50,64,novo
2022,3,51,310,novo
2022,3,52,1790,novo
2022,3,53,293,novo
2022,3,55,-312,novo
2022,3,56,6799,novo
2022,3,58,50,novo
2022,3,59,367,novo
2022,3,60,269,novo
2022,3,61,874,novo
2022,3,62,5875,novo
2022,3,63,2442,novo
2022,3,64,1927,novo
2022,3,65,238,novo
2022,3,66,914,novo
2022,3,68,1329,novo
2022,3,69,1052,novo
2022,3,70,3115,novo
2022,3,71,6507,novo
2022,3,72,25,novo
2022,3,73,675,novo
2022,3,74,1650,novo
2022,3,75,220,novo
2022,3,77,3715,novo
2022,3,78,-2356,novo
2022,3,79,291,novo
2022,3,80,3808,novo
2022,3,81,3979,novo
2022,3,82,3080,novo
2022,3,84,5544,novo
2022,3,85,28440,novo
2022,3,86,2308,novo
2022,3,87,570,novo
2022,3,88,1272,novo
2022,3,90,496,novo
2022,3,91,62,novo
2022,3,92,-9,novo
2022,3,93,681,novo
2022,3,94,9049,novo
2022,3,95,134,novo
2022,3,96,351,novo
2022,3,97,-19,novo
2022,3,99,32,novo
2022,4,01,-2237,novo
2022,4,02,1121,novo
2022,4,03,25,novo
2022,4,05,10,novo
2022,4,06,118,novo
2022,4,07,283,novo
2022,4,08,668,novo
2022,4,09,414,novo
2022,4,10,3387,novo
2022,4,11,439,novo
2022,4,12,406,novo
2022,4,13,-588,novo
2022,4,14,1266,novo
2022,4,15,2555,novo
2022,4,16,199,novo
2022,4,17,449,novo
2022,4,18,173,novo
2022,4,19,6360,novo
2022,4,20,1347,novo
2022,4,21,333,novo
2022,4,22,305,novo
2022,4,23,623,novo
2022,4,24,650,novo
2022,4,25,1515,novo
2022,4,26,-304,novo
2022,4,27,28,novo
2022,4,28,518,novo
2022,4,29,739,novo
2022,4,30,1118,novo
2022,4,31,-274,novo
2022,4,32,155,novo
2022,4,33,1109,novo
2022,4,35,-163,novo
2022,4,36,491,novo
2022,4,37,114,novo
2022,4,38,2019,novo
2022,4,39,76,novo
2022,4,41,12744,novo
2022,4,42,2520,novo
2022,4,43,10302,novo
2022,4,45,5617,novo
2022,4,46,6904,novo
2022,4,47,16980,novo
2022,4,49,14833,novo
2022,4,50,304,novo
2022,4,51,277,novo
2022,4,52,-499,novo
2022,4,53,1134,novo
2022,4,55,1952,novo
2022,4,56,17133,novo
2022,4,58,57,novo
2022,4,59,427,novo
2022,4,60,73,novo
2022,4,61,994,novo
2022,4,62,3903,novo
2022,4,63,2948,novo
2022,4,64,2020,novo
2022,4,65,426,novo
2022,4,66,1399,novo
2022,4,68,1018,novo
2022,4,69,608,novo
2022,4,70,2233,novo
2022,4,71,3685,novo
2022,4,72,311,novo
2022,4,73,1987,novo
2022,4,74,1577,novo
2022,4,75,315,novo
2022,4,77,3406,novo
2022,4,78,1984,novo
2022,4,79,739,novo
2022,4,80,2284,novo
2022,4,81,3464,novo
2022,4,82,4152,novo
2022,4,84,2655,novo
2022,4,85,17265,novo
2022,4,86,7082,novo
2022,4,87,743,novo
2022,4,88,2299,novo
2022,4,90,384,novo
2022,4,91,49,novo
2022,4,92,-4,novo
2022,4,93,2783,novo
2022,4,94,6402,novo
2022,4,95,493,novo
2022,4,96,1126,novo
2022,4,97,23,novo
2022,4,99,8,novo
2022,5,01,24798,novo
2022,5,02,2165,novo
2022,5,03,-163,novo
2022,5,05,65,novo
2022,5,06,55,novo
2022,5,07,245,novo
2022,5,08,716,novo
2022,5,09,457,novo
2022,5,10,12054,novo
2022,5,11,1040,novo
2022,5,12,-994,novo
2022,5,13,244,novo
2022,5,14,1616,novo
2022,5,15,3644,novo
2022,5,16,920,novo
2022,5,17,987,novo
2022,5,18,631,novo
2022,5,19,3413,novo
2022,5,20,1859,novo
2022,5,21,247,novo
2022,5,22,2675,novo
2022,5,23,1204,novo
2022,5,24,377,novo
2022,5,25,3581,novo
2022,5,26,-741,novo
2022,5,27,950,novo
2022,5,28,1404,novo
2022,5,29,1501,novo
2022,5,30,929,novo
2022,5,31,85,novo
2022,5,32,1499,novo
2022,5,33,2916,novo
2022,5,35,-110,novo
2022,5,36,667,novo
2022,5,37,168,novo
2022,5,38,2818,novo
2022,5,39,-14,novo
2022,5,41,15942,novo
2022,5,42,8224,novo
2022,5,43,10840,novo
2022,5,45,6216,novo
2022,5,46,10611,novo
2022,5,47,30664,novo
2022,5,49,11391,novo
2022,5,50,415,novo
2022,5,51,495,novo
2022,5,52,2172,novo
2022,5,53,353,novo
2022,5,55,2117,novo
2022,5,56,18977,novo
2022,5,58,67,novo
2022,5,59,733,novo
2022,5,60,17,novo
2022,5,61,781,novo
2022,5,62,5793,novo
2022,5,63,1103,novo
2022,5,64,1505,novo
2022,5,65,221,novo
2022,5,66,1200,novo
2022,5,68,708,novo
2022,5,69,1115,novo
2022,5,70,1634,novo
2022,5,71,4598,novo
2022,5,72,466,novo
2022,5,73,2662,novo
2022,5,74,1684,novo
2022,5,75,264,novo
2022,5,77,2909,novo
2022,5,78,4932,novo
2022,5,79,909,novo
2022,5,80,1570,novo
2022,5,81,7813,novo
2022,5,82,7383,novo
2022,5,84,1868,novo
2022,5,85,12253,novo
2022,5,86,8782,novo
2022,5,87,613,novo
2022,5,88,1101,novo
2022,5,90,330,novo
2022,5,91,-3,novo
2022,5,92,0,novo
2022,5,93,2129,novo
2022,5,94,5568,novo
2022,5,95,661,novo
2022,5,96,1281,novo
2022,5,97,34,novo
2022,5,99,9,novo
2022,6,01,32137,novo
2022,6,02,1776,novo
2022,6,03,618,novo
2022,6,05,2,novo
2022,6,06,117,novo
2022,6,07,196,novo
2022,6,08,591,novo
2022,6,09,442,novo
2022,6,10,9390,novo
2022,6,11,590,novo
2022,6,12,-1181,novo
2022,6,13,938,novo
2022,6,14,2528,novo
2022,6,15,4097,novo
2022,6,16,289,novo
2022,6,17,1181,novo
2022,6,18,294,novo
